id,Timestamp,Country,Sentiment
8390,2014-02-16 10:28:56,Argentina,0
8391,2014-02-16 21:57:14,France,1
8392,2014-02-17 01:59:26,Japan,0
8393,2014-02-08 19:13:26,Poland,0
8394,2014-02-21 06:03:08,Singapore,2
8395,2014-02-21 08:46:18,Vietnam,1
8396,2014-02-15 03:19:13,Ukraine,1
8397,2014-02-22 12:11:37,Brazil,2
8398,2014-02-07 06:45:19,Sweden,2
8399,2014-02-21 08:09:23,Ireland,1
8400,2014-02-11 04:19:11,Czech Republic,1
8401,2014-02-16 14:36:34,United States,0
8402,2014-02-16 22:25:41,United States,0
8403,2014-02-22 09:41:46,Russia,1
8404,2014-02-16 14:39:27,Russia,1
8405,2014-02-22 08:15:31,China,0
8406,2014-02-20 15:57:15,Portugal,1
8407,2014-02-13 23:03:29,Jordan,2
8408,2014-02-19 07:30:14,Mexico,2
8409,2014-02-15 02:05:08,Canada,2
8410,2014-02-20 17:55:30,Argentina,0
8411,2014-02-22 18:03:19,France,0
8412,2014-02-22 23:15:00,Japan,0
8413,2014-02-15 15:56:12,Poland,0
8414,2014-02-20 11:52:30,Singapore,1
8415,2014-02-12 03:24:39,Vietnam,0
8416,2014-02-12 06:40:42,Ukraine,1
8417,2014-02-07 19:54:44,Brazil,2
8418,2014-02-09 20:05:57,Sweden,0
8419,2014-02-12 09:20:42,Ireland,2
8420,2014-02-16 14:37:48,Czech Republic,0
8421,2014-02-16 08:05:57,United States,0
8422,2014-02-17 16:10:17,United States,1
8423,2014-02-11 15:40:30,Russia,1
8424,2014-02-15 00:29:29,Russia,0
8425,2014-02-14 10:11:04,China,2
8426,2014-02-21 12:58:41,Portugal,1
8427,2014-02-19 16:04:11,Jordan,2
8428,2014-02-12 23:10:50,Mexico,0
8429,2014-02-07 01:58:18,Canada,2
8430,2014-02-11 11:11:11,Argentina,2
8431,2014-02-14 04:04:41,France,0
8432,2014-02-11 14:17:01,Japan,0
8433,2014-02-14 13:53:17,Poland,1
8434,2014-02-08 10:43:12,Singapore,1
8435,2014-02-10 21:50:08,Vietnam,0
8436,2014-02-15 13:15:23,Ukraine,2
8437,2014-02-11 20:49:29,Brazil,0
8438,2014-02-17 20:05:50,Sweden,1
8439,2014-02-08 15:38:21,Ireland,0
8440,2014-02-08 14:02:45,Czech Republic,0
8441,2014-02-07 05:18:39,United States,0
8442,2014-02-12 03:57:33,United States,1
8443,2014-02-09 05:25:12,Russia,0
8444,2014-02-08 08:29:30,Russia,1
8445,2014-02-15 02:40:06,China,2
8446,2014-02-07 22:28:51,Portugal,0
8447,2014-02-19 04:55:33,Jordan,2
8448,2014-02-12 00:06:51,Mexico,1
8449,2014-02-17 12:30:38,Canada,0
8450,2014-02-20 14:46:20,Argentina,1
8451,2014-02-20 13:53:18,France,2
8452,2014-02-11 07:03:09,Japan,2
8453,2014-02-13 18:28:18,Poland,2
8454,2014-02-15 05:39:50,Singapore,1
8455,2014-02-21 19:39:39,Vietnam,2
8456,2014-02-11 11:02:29,Ukraine,1
8457,2014-02-14 17:12:39,Brazil,0
8458,2014-02-18 10:13:42,Sweden,2
8459,2014-02-18 04:54:38,Ireland,1
8460,2014-02-10 03:16:18,Czech Republic,0
8461,2014-02-07 07:12:27,United States,2
8462,2014-02-16 10:56:00,United States,2
8463,2014-02-19 03:49:43,Russia,2
8464,2014-02-22 04:45:00,Russia,2
8465,2014-02-11 17:57:58,China,2
8466,2014-02-07 05:31:19,Portugal,0
8467,2014-02-21 23:16:19,Jordan,2
8468,2014-02-20 13:43:16,Mexico,2
8469,2014-02-18 23:35:12,Canada,2
8470,2014-02-14 00:09:52,Argentina,2
8471,2014-02-10 03:29:19,France,1
8472,2014-02-12 02:26:48,Japan,2
8473,2014-02-08 20:34:22,Poland,2
8474,2014-02-22 04:47:39,Singapore,0
8475,2014-02-14 19:13:29,Vietnam,2
8476,2014-02-11 07:36:58,Ukraine,1
8477,2014-02-08 04:24:37,Brazil,0
8478,2014-02-20 19:15:24,Sweden,2
8479,2014-02-21 19:37:25,Ireland,1
8480,2014-02-20 08:11:46,Czech Republic,2
8481,2014-02-08 14:16:07,United States,0
8482,2014-02-21 15:01:57,United States,2
8483,2014-02-12 12:04:12,Russia,1
8484,2014-02-14 05:08:04,Russia,2
8485,2014-02-13 10:12:38,China,1
8486,2014-02-07 10:54:16,Portugal,2
8487,2014-02-08 12:05:04,Jordan,2
8488,2014-02-18 17:17:03,Mexico,2
8489,2014-02-13 01:05:04,Canada,1
8490,2014-02-17 01:47:24,Argentina,2
8491,2014-02-16 05:26:50,France,1
8492,2014-02-11 06:36:02,Japan,2
8493,2014-02-12 19:55:39,Poland,0
8494,2014-02-09 03:04:43,Singapore,2
8495,2014-02-11 20:19:04,Vietnam,1
8496,2014-02-20 07:37:51,Ukraine,0
8497,2014-02-22 02:22:03,Brazil,1
8498,2014-02-22 00:01:20,Sweden,0
8499,2014-02-16 23:01:26,Ireland,1
8500,2014-02-07 18:01:30,Czech Republic,1
8501,2014-02-22 22:17:56,United States,0
8502,2014-02-20 04:50:04,United States,0
8503,2014-02-22 19:04:43,Russia,1
8504,2014-02-17 07:06:49,Russia,0
8505,2014-02-20 20:15:51,China,2
8506,2014-02-20 06:10:35,Portugal,0
8507,2014-02-16 11:42:01,Jordan,2
8508,2014-02-21 20:47:17,Mexico,1
8509,2014-02-12 00:09:06,Canada,2
8510,2014-02-09 22:19:55,Argentina,2
8511,2014-02-07 05:00:51,France,1
8512,2014-02-15 15:09:17,Japan,2
8513,2014-02-07 23:54:55,Poland,2
8514,2014-02-17 05:52:57,Singapore,1
8515,2014-02-17 16:45:26,Vietnam,1
8516,2014-02-13 01:38:36,Ukraine,2
8517,2014-02-20 23:28:19,Brazil,0
8518,2014-02-09 06:43:38,Sweden,2
8519,2014-02-13 01:54:12,Ireland,1
8520,2014-02-08 11:05:59,Czech Republic,1
8521,2014-02-18 19:53:10,United States,2
8522,2014-02-10 15:33:09,United States,2
8523,2014-02-14 12:48:22,Russia,0
8524,2014-02-15 13:53:48,Russia,0
8525,2014-02-11 11:25:36,China,2
8526,2014-02-07 04:54:55,Portugal,2
8527,2014-02-09 00:53:44,Jordan,0
8528,2014-02-11 09:45:15,Mexico,0
8529,2014-02-16 07:58:58,Canada,2
8530,2014-02-18 04:00:12,Argentina,0
8531,2014-02-12 09:01:36,France,2
8532,2014-02-14 22:41:33,Japan,0
8533,2014-02-20 08:16:16,Poland,1
8534,2014-02-16 13:50:21,Singapore,0
8535,2014-02-11 19:20:00,Vietnam,1
8536,2014-02-11 15:12:40,Ukraine,0
8537,2014-02-16 07:34:49,Brazil,0
8538,2014-02-13 15:23:24,Sweden,1
8539,2014-02-14 02:57:45,Ireland,2
8540,2014-02-08 16:12:23,Czech Republic,0
8541,2014-02-14 02:51:22,United States,0
8542,2014-02-07 06:48:16,United States,1
8543,2014-02-10 07:08:10,Russia,2
8544,2014-02-10 17:33:00,Russia,2
8545,2014-02-08 08:11:27,China,1
8546,2014-02-12 07:32:39,Portugal,2
8547,2014-02-14 02:23:30,Jordan,2
8548,2014-02-13 04:50:11,Mexico,1
8549,2014-02-11 18:40:54,Canada,2
8550,2014-02-15 06:33:22,Argentina,2
8551,2014-02-08 07:47:51,France,2
8552,2014-02-19 01:00:15,Japan,2
8553,2014-02-15 14:47:56,Poland,2
8554,2014-02-12 17:05:46,Singapore,1
8555,2014-02-11 00:33:27,Vietnam,0
8556,2014-02-14 18:05:17,Ukraine,1
8557,2014-02-12 00:22:59,Brazil,1
8558,2014-02-07 14:32:58,Sweden,1
8559,2014-02-12 00:05:09,Ireland,0
8560,2014-02-12 10:46:23,Czech Republic,1
8561,2014-02-15 16:06:12,United States,1
8562,2014-02-07 01:02:45,United States,2
8563,2014-02-18 02:30:23,Russia,1
8564,2014-02-16 21:31:02,Russia,1
8565,2014-02-12 03:40:38,China,2
8566,2014-02-22 08:55:39,Portugal,0
8567,2014-02-12 03:34:11,Jordan,2
8568,2014-02-21 05:03:04,Mexico,0
8569,2014-02-14 03:22:07,Canada,2
8570,2014-02-20 07:37:56,Argentina,2
8571,2014-02-12 00:36:29,France,0
8572,2014-02-16 09:18:31,Japan,2
8573,2014-02-17 22:26:50,Poland,0
8574,2014-02-21 21:35:06,Singapore,1
8575,2014-02-18 14:18:06,Vietnam,2
8576,2014-02-19 19:22:58,Ukraine,0
8577,2014-02-20 17:36:12,Brazil,0
8578,2014-02-10 18:39:49,Sweden,1
8579,2014-02-20 19:44:03,Ireland,0
8580,2014-02-10 23:32:15,Czech Republic,0
8581,2014-02-22 20:55:50,United States,0
8582,2014-02-20 20:59:42,United States,1
8583,2014-02-09 01:47:15,Russia,0
8584,2014-02-11 11:41:14,Russia,2
8585,2014-02-20 09:43:29,China,2
8586,2014-02-08 15:23:00,Portugal,0
8587,2014-02-10 09:57:54,Jordan,1
8588,2014-02-21 13:08:20,Mexico,1
8589,2014-02-19 13:03:17,Canada,0
8590,2014-02-09 15:04:54,Argentina,0
8591,2014-02-13 13:31:00,France,0
8592,2014-02-14 08:56:00,Japan,0
8593,2014-02-13 23:34:53,Poland,0
8594,2014-02-10 18:55:16,Singapore,0
8595,2014-02-15 23:04:34,Vietnam,1
8596,2014-02-13 19:12:46,Ukraine,1
8597,2014-02-09 02:06:53,Brazil,0
8598,2014-02-12 15:41:38,Sweden,0
8599,2014-02-22 00:02:06,Ireland,2
8600,2014-02-10 20:03:06,Czech Republic,0
8601,2014-02-16 01:01:15,United States,2
8602,2014-02-13 06:54:36,United States,1
8603,2014-02-12 06:33:24,Russia,0
8604,2014-02-16 13:08:38,Russia,0
8605,2014-02-08 18:31:42,China,0
8606,2014-02-20 02:26:28,Portugal,2
8607,2014-02-18 07:50:23,Jordan,2
8608,2014-02-13 20:51:19,Mexico,2
8609,2014-02-17 07:36:32,Canada,0
8610,2014-02-10 02:52:48,Argentina,1
8611,2014-02-17 01:02:12,France,2
8612,2014-02-07 03:25:45,Japan,0
8613,2014-02-22 15:56:53,Poland,0
8614,2014-02-21 02:32:26,Singapore,1
8615,2014-02-10 02:23:16,Vietnam,0
8616,2014-02-16 02:12:26,Ukraine,0
8617,2014-02-14 16:39:03,Brazil,2
8618,2014-02-21 15:07:16,Sweden,2
8619,2014-02-11 15:23:21,Ireland,2
8620,2014-02-08 17:02:36,Czech Republic,2
8621,2014-02-13 12:53:52,United States,2
8622,2014-02-18 14:51:41,United States,2
8623,2014-02-19 01:09:02,Russia,2
8624,2014-02-20 02:04:01,Russia,0
8625,2014-02-10 11:55:24,China,1
8626,2014-02-08 07:38:24,Portugal,0
8627,2014-02-16 10:09:54,Jordan,0
8628,2014-02-20 12:47:29,Mexico,0
8629,2014-02-16 04:30:43,Canada,2
8630,2014-02-16 21:21:25,Argentina,0
8631,2014-02-09 14:19:45,France,0
8632,2014-02-21 13:24:24,Japan,1
8633,2014-02-17 18:15:46,Poland,2
8634,2014-02-19 04:15:08,Singapore,1
8635,2014-02-15 11:46:03,Vietnam,2
8636,2014-02-12 05:45:16,Ukraine,2
8637,2014-02-08 13:11:40,Brazil,2
8638,2014-02-20 04:40:10,Sweden,0
8639,2014-02-14 08:33:50,Ireland,1
8640,2014-02-11 06:28:40,Czech Republic,1
8641,2014-02-12 06:10:12,United States,1
8642,2014-02-19 09:18:43,United States,2
8643,2014-02-19 16:34:41,Russia,1
8644,2014-02-09 12:00:46,Russia,1
8645,2014-02-14 05:04:26,China,2
8646,2014-02-11 04:55:39,Portugal,0
8647,2014-02-09 01:54:42,Jordan,2
8648,2014-02-08 02:03:53,Mexico,0
8649,2014-02-17 09:51:40,Canada,2
8650,2014-02-17 18:11:16,Argentina,0
8651,2014-02-11 17:29:03,France,0
8652,2014-02-20 10:56:47,Japan,1
8653,2014-02-19 08:17:30,Poland,0
8654,2014-02-22 20:54:52,Singapore,0
8655,2014-02-21 17:42:20,Vietnam,0
8656,2014-02-15 07:50:56,Ukraine,0
8657,2014-02-21 17:01:30,Brazil,1
8658,2014-02-07 20:09:05,Sweden,0
8659,2014-02-21 18:37:18,Ireland,2
8660,2014-02-10 03:53:55,Czech Republic,2
8661,2014-02-11 22:56:48,United States,2
8662,2014-02-09 23:05:58,United States,0
8663,2014-02-12 21:37:31,Russia,1
8664,2014-02-09 12:57:04,Russia,2
8665,2014-02-13 21:00:18,China,2
8666,2014-02-20 17:29:14,Portugal,0
8667,2014-02-11 21:23:52,Jordan,0
8668,2014-02-19 23:11:30,Mexico,2
8669,2014-02-15 18:26:36,Canada,0
8670,2014-02-09 23:21:47,Argentina,1
8671,2014-02-12 05:13:19,France,1
8672,2014-02-09 03:20:31,Japan,1
8673,2014-02-16 18:38:24,Poland,2
8674,2014-02-10 12:44:33,Singapore,1
8675,2014-02-15 22:39:54,Vietnam,1
8676,2014-02-09 17:45:59,Ukraine,2
8677,2014-02-16 22:05:47,Brazil,0
8678,2014-02-13 07:28:07,Sweden,2
8679,2014-02-12 01:22:24,Ireland,1
8680,2014-02-20 06:44:17,Czech Republic,1
8681,2014-02-17 14:15:08,United States,1
8682,2014-02-20 11:43:34,United States,2
8683,2014-02-07 00:14:09,Russia,1
8684,2014-02-20 01:05:02,Russia,2
8685,2014-02-17 06:04:29,China,0
8686,2014-02-14 20:35:52,Portugal,2
8687,2014-02-14 10:04:37,Jordan,0
8688,2014-02-11 14:07:11,Mexico,0
8689,2014-02-21 17:20:13,Canada,1
8690,2014-02-08 11:06:24,Argentina,1
8691,2014-02-19 13:16:08,France,0
8692,2014-02-17 11:47:32,Japan,0
8693,2014-02-22 11:03:13,Poland,0
8694,2014-02-16 16:32:41,Singapore,2
8695,2014-02-07 22:13:48,Vietnam,2
8696,2014-02-18 14:47:06,Ukraine,1
8697,2014-02-08 21:52:34,Brazil,0
8698,2014-02-08 20:53:10,Sweden,0
8699,2014-02-08 16:26:20,Ireland,2
8700,2014-02-22 05:28:23,Czech Republic,0
8701,2014-02-10 08:10:26,United States,0
8702,2014-02-18 01:50:29,United States,0
8703,2014-02-20 11:43:52,Russia,0
8704,2014-02-15 18:15:57,Russia,2
8705,2014-02-17 06:00:41,China,1
8706,2014-02-10 01:37:40,Portugal,2
8707,2014-02-13 10:34:13,Jordan,1
8708,2014-02-13 01:46:09,Mexico,1
8709,2014-02-19 22:04:31,Canada,2
8710,2014-02-14 04:42:01,Argentina,2
8711,2014-02-20 23:42:27,France,0
8712,2014-02-19 02:39:08,Japan,1
8713,2014-02-10 18:52:21,Poland,0
8714,2014-02-09 23:45:23,Singapore,1
8715,2014-02-16 19:53:06,Vietnam,2
8716,2014-02-17 18:17:16,Ukraine,2
8717,2014-02-07 23:01:25,Brazil,1
8718,2014-02-17 22:33:08,Sweden,1
8719,2014-02-09 01:29:13,Ireland,1
8720,2014-02-20 02:24:44,Czech Republic,0
8721,2014-02-14 03:16:41,United States,0
8722,2014-02-18 14:43:22,United States,1
8723,2014-02-15 13:26:08,Russia,1
8724,2014-02-18 22:14:21,Russia,2
8725,2014-02-22 21:27:28,China,1
8726,2014-02-10 13:31:03,Portugal,1
8727,2014-02-17 13:11:30,Jordan,1
8728,2014-02-07 07:12:00,Mexico,0
8729,2014-02-18 06:05:33,Canada,2
8730,2014-02-13 11:05:49,Argentina,0
8731,2014-02-07 14:14:29,France,2
8732,2014-02-16 00:34:29,Japan,1
8733,2014-02-16 03:10:43,Poland,0
8734,2014-02-09 04:18:06,Singapore,1
8735,2014-02-09 02:18:36,Vietnam,2
8736,2014-02-17 23:04:58,Ukraine,1
8737,2014-02-19 09:29:13,Brazil,0
8738,2014-02-09 10:24:02,Sweden,0
8739,2014-02-19 07:12:45,Ireland,0
8740,2014-02-13 11:49:32,Czech Republic,1
8741,2014-02-15 07:16:19,United States,2
8742,2014-02-13 02:00:37,United States,0
8743,2014-02-22 03:46:45,Russia,0
8744,2014-02-09 22:11:18,Russia,0
8745,2014-02-19 05:42:40,China,0
8746,2014-02-19 03:33:08,Portugal,1
8747,2014-02-22 16:30:13,Jordan,2
8748,2014-02-14 17:45:10,Mexico,0
8749,2014-02-13 14:45:12,Canada,0
8750,2014-02-08 05:02:43,Argentina,1
8751,2014-02-12 06:35:52,France,2
8752,2014-02-15 08:10:19,Japan,1
8753,2014-02-21 17:18:32,Poland,1
8754,2014-02-13 12:04:14,Singapore,0
8755,2014-02-14 15:35:04,Vietnam,1
8756,2014-02-19 00:19:17,Ukraine,0
8757,2014-02-18 06:31:20,Brazil,1
8758,2014-02-08 09:33:56,Sweden,2
8759,2014-02-12 06:18:47,Ireland,0
8760,2014-02-13 07:27:44,Czech Republic,1
8761,2014-02-20 03:23:03,United States,0
8762,2014-02-17 01:45:42,United States,0
8763,2014-02-21 15:45:59,Russia,0
8764,2014-02-18 14:56:13,Russia,1
8765,2014-02-15 12:33:27,China,2
8766,2014-02-18 09:10:31,Portugal,2
8767,2014-02-12 07:37:31,Jordan,2
8768,2014-02-11 06:58:25,Mexico,2
8769,2014-02-19 14:28:18,Canada,2
8770,2014-02-18 16:24:57,Argentina,1
8771,2014-02-13 02:22:37,France,0
8772,2014-02-09 22:45:41,Japan,1
8773,2014-02-16 16:15:13,Poland,1
8774,2014-02-15 20:43:52,Singapore,0
8775,2014-02-13 02:34:29,Vietnam,2
8776,2014-02-18 16:08:09,Ukraine,2
8777,2014-02-19 08:36:01,Brazil,0
8778,2014-02-16 20:56:11,Sweden,1
8779,2014-02-10 09:32:21,Ireland,2
8780,2014-02-13 18:43:35,Czech Republic,2
8781,2014-02-16 20:00:54,United States,1
8782,2014-02-16 06:10:40,United States,2
8783,2014-02-12 08:11:47,Russia,1
8784,2014-02-20 13:27:28,Russia,1
8785,2014-02-20 06:33:33,China,2
8786,2014-02-19 22:52:40,Portugal,2
8787,2014-02-18 05:40:28,Jordan,0
8788,2014-02-21 10:26:13,Mexico,1
8789,2014-02-20 15:51:55,Canada,2
8790,2014-02-21 17:14:35,Argentina,1
8791,2014-02-07 01:28:11,France,2
8792,2014-02-11 17:44:10,Japan,0
8793,2014-02-19 01:47:45,Poland,2
8794,2014-02-18 22:29:21,Singapore,1
8795,2014-02-16 12:39:12,Vietnam,2
8796,2014-02-10 20:46:12,Ukraine,2
8797,2014-02-10 12:42:52,Brazil,2
8798,2014-02-21 23:36:06,Sweden,1
8799,2014-02-07 07:16:21,Ireland,2
8800,2014-02-16 18:50:23,Czech Republic,1
8801,2014-02-10 06:00:38,United States,1
8802,2014-02-15 05:46:02,United States,2
8803,2014-02-08 17:55:47,Russia,1
8804,2014-02-21 20:09:01,Russia,0
8805,2014-02-08 04:29:08,China,1
8806,2014-02-08 09:50:15,Portugal,2
8807,2014-02-10 19:25:16,Jordan,2
8808,2014-02-15 19:59:15,Mexico,0
8809,2014-02-12 08:58:35,Canada,2
8810,2014-02-17 07:32:41,Argentina,1
8811,2014-02-12 11:59:12,France,2
8812,2014-02-10 08:54:14,Japan,1
8813,2014-02-16 12:04:05,Poland,2
8814,2014-02-14 18:21:33,Singapore,2
8815,2014-02-13 08:03:04,Vietnam,0
8816,2014-02-17 14:47:23,Ukraine,2
8817,2014-02-13 07:20:31,Brazil,2
8818,2014-02-13 01:45:19,Sweden,2
8819,2014-02-13 12:31:27,Ireland,1
8820,2014-02-10 17:56:10,Czech Republic,1
8821,2014-02-13 11:06:40,United States,0
8822,2014-02-09 07:12:05,United States,0
8823,2014-02-21 22:36:41,Russia,2
8824,2014-02-17 00:11:31,Russia,0
8825,2014-02-14 07:03:09,China,0
8826,2014-02-07 18:39:47,Portugal,1
8827,2014-02-14 00:51:01,Jordan,2
8828,2014-02-11 13:21:01,Mexico,2
8829,2014-02-09 12:26:52,Canada,1
8830,2014-02-14 08:15:04,Argentina,0
8831,2014-02-20 05:56:52,France,2
8832,2014-02-09 09:05:34,Japan,0
8833,2014-02-18 20:40:37,Poland,0
8834,2014-02-07 17:14:27,Singapore,0
8835,2014-02-13 00:51:08,Vietnam,0
8836,2014-02-07 06:01:01,Ukraine,0
8837,2014-02-13 02:34:42,Brazil,2
8838,2014-02-12 01:21:01,Sweden,1
8839,2014-02-14 01:10:22,Ireland,0
8840,2014-02-12 21:50:14,Czech Republic,0
8841,2014-02-14 12:06:18,United States,2
8842,2014-02-11 15:15:03,United States,2
8843,2014-02-08 09:07:53,Russia,0
8844,2014-02-17 02:56:41,Russia,2
8845,2014-02-19 04:37:53,China,2
8846,2014-02-07 08:34:30,Portugal,0
8847,2014-02-22 02:00:45,Jordan,1
8848,2014-02-22 02:47:33,Mexico,2
8849,2014-02-18 10:29:30,Canada,2
8850,2014-02-22 22:22:42,Argentina,0
8851,2014-02-16 09:26:16,France,1
8852,2014-02-17 02:53:32,Japan,1
8853,2014-02-12 23:07:06,Poland,0
8854,2014-02-12 06:20:36,Singapore,1
8855,2014-02-19 04:35:57,Vietnam,1
8856,2014-02-13 18:54:45,Ukraine,2
8857,2014-02-13 07:50:01,Brazil,0
8858,2014-02-08 03:57:08,Sweden,1
8859,2014-02-08 00:23:30,Ireland,0
8860,2014-02-13 23:38:04,Czech Republic,0
8861,2014-02-17 08:25:24,United States,1
8862,2014-02-08 14:26:44,United States,2
8863,2014-02-20 22:20:38,Russia,0
8864,2014-02-18 13:33:46,Russia,2
8865,2014-02-10 12:58:39,China,1
8866,2014-02-10 04:18:16,Portugal,0
8867,2014-02-14 05:55:42,Jordan,1
8868,2014-02-11 05:13:40,Mexico,1
8869,2014-02-13 22:45:26,Canada,2
8870,2014-02-09 21:17:37,Argentina,2
8871,2014-02-17 00:02:54,France,2
8872,2014-02-19 06:26:07,Japan,1
8873,2014-02-16 06:29:59,Poland,1
8874,2014-02-18 22:41:13,Singapore,1
8875,2014-02-15 00:55:41,Vietnam,0
8876,2014-02-21 17:33:07,Ukraine,1
8877,2014-02-09 20:06:13,Brazil,0
8878,2014-02-11 22:40:10,Sweden,2
8879,2014-02-19 21:16:51,Ireland,1
8880,2014-02-14 23:13:20,Czech Republic,0
8881,2014-02-11 11:29:37,United States,0
8882,2014-02-22 12:29:12,United States,0
8883,2014-02-21 10:47:52,Russia,2
8884,2014-02-11 10:24:19,Russia,1
8885,2014-02-14 09:53:00,China,2
8886,2014-02-18 18:47:48,Portugal,1
8887,2014-02-10 03:03:02,Jordan,1
8888,2014-02-09 21:00:29,Mexico,0
8889,2014-02-12 18:02:51,Canada,0
8890,2014-02-08 02:57:10,Argentina,0
8891,2014-02-15 05:16:20,France,2
8892,2014-02-18 06:54:02,Japan,0
8893,2014-02-18 23:21:07,Poland,2
8894,2014-02-22 17:47:38,Singapore,2
8895,2014-02-16 03:50:25,Vietnam,1
8896,2014-02-21 05:37:22,Ukraine,0
8897,2014-02-21 18:12:55,Brazil,0
8898,2014-02-14 12:45:37,Sweden,2
8899,2014-02-13 08:40:04,Ireland,2
8900,2014-02-07 03:44:50,Czech Republic,1
8901,2014-02-16 05:01:51,United States,1
8902,2014-02-12 09:13:33,United States,1
8903,2014-02-12 18:01:52,Russia,2
8904,2014-02-12 21:36:50,Russia,0
8905,2014-02-09 11:03:07,China,2
8906,2014-02-12 11:02:06,Portugal,0
8907,2014-02-15 13:18:14,Jordan,0
8908,2014-02-08 20:30:46,Mexico,2
8909,2014-02-11 12:57:28,Canada,1
8910,2014-02-19 06:44:27,Argentina,0
8911,2014-02-08 09:37:10,France,2
8912,2014-02-08 03:08:54,Japan,1
8913,2014-02-21 00:58:04,Poland,0
8914,2014-02-08 17:50:18,Singapore,1
8915,2014-02-14 08:52:00,Vietnam,1
8916,2014-02-12 13:16:41,Ukraine,2
8917,2014-02-14 06:19:34,Brazil,1
8918,2014-02-21 10:15:40,Sweden,0
8919,2014-02-19 04:24:09,Ireland,0
8920,2014-02-11 15:10:21,Czech Republic,0
8921,2014-02-10 14:02:10,United States,0
8922,2014-02-22 18:10:14,United States,2
8923,2014-02-17 17:42:29,Russia,1
8924,2014-02-13 07:57:20,Russia,1
8925,2014-02-13 08:33:21,China,2
8926,2014-02-21 19:23:29,Portugal,1
8927,2014-02-07 06:03:20,Jordan,2
8928,2014-02-16 12:05:01,Mexico,0
8929,2014-02-11 05:30:36,Canada,0
8930,2014-02-08 18:29:54,Argentina,1
8931,2014-02-18 16:22:43,France,1
8932,2014-02-13 03:45:22,Japan,2
8933,2014-02-15 11:09:47,Poland,0
8934,2014-02-10 14:44:33,Singapore,2
8935,2014-02-17 04:30:22,Vietnam,0
8936,2014-02-10 22:09:23,Ukraine,2
8937,2014-02-13 22:32:33,Brazil,2
8938,2014-02-15 08:31:08,Sweden,0
8939,2014-02-08 18:43:02,Ireland,2
8940,2014-02-11 08:52:13,Czech Republic,1
8941,2014-02-09 15:32:07,United States,0
8942,2014-02-22 03:20:47,United States,1
8943,2014-02-20 23:38:47,Russia,0
8944,2014-02-18 15:07:17,Russia,1
8945,2014-02-20 17:28:32,China,2
8946,2014-02-10 18:14:39,Portugal,1
8947,2014-02-07 05:37:15,Jordan,2
8948,2014-02-18 22:33:38,Mexico,1
8949,2014-02-08 17:57:37,Canada,0
8950,2014-02-18 19:15:45,Argentina,0
8951,2014-02-19 08:55:08,France,1
8952,2014-02-10 17:46:45,Japan,0
8953,2014-02-07 19:00:03,Poland,0
8954,2014-02-20 09:16:07,Singapore,2
8955,2014-02-17 10:59:37,Vietnam,2
8956,2014-02-13 08:07:29,Ukraine,1
8957,2014-02-15 01:25:55,Brazil,0
8958,2014-02-17 08:41:16,Sweden,1
8959,2014-02-14 11:37:29,Ireland,0
8960,2014-02-07 03:03:55,Czech Republic,2
8961,2014-02-15 14:53:09,United States,1
8962,2014-02-22 18:41:39,United States,1
8963,2014-02-18 14:43:45,Russia,2
8964,2014-02-12 16:26:08,Russia,0
8965,2014-02-15 11:56:39,China,2
8966,2014-02-19 23:24:53,Portugal,2
8967,2014-02-21 07:12:09,Jordan,0
8968,2014-02-13 21:10:02,Mexico,0
8969,2014-02-10 09:56:03,Canada,1
8970,2014-02-11 16:29:06,Argentina,2
8971,2014-02-16 20:26:53,France,1
8972,2014-02-14 04:28:49,Japan,1
8973,2014-02-13 23:07:20,Poland,1
8974,2014-02-09 14:07:30,Singapore,0
8975,2014-02-16 20:26:11,Vietnam,0
8976,2014-02-22 11:05:58,Ukraine,1
8977,2014-02-13 10:35:21,Brazil,2
8978,2014-02-21 11:49:58,Sweden,2
8979,2014-02-09 15:25:12,Ireland,0
8980,2014-02-20 23:51:05,Czech Republic,1
8981,2014-02-20 21:29:46,United States,2
8982,2014-02-07 13:59:42,United States,1
8983,2014-02-18 04:18:25,Russia,2
8984,2014-02-18 20:15:13,Russia,2
8985,2014-02-15 17:06:04,China,2
8986,2014-02-20 08:37:33,Portugal,2
8987,2014-02-09 05:28:40,Jordan,0
8988,2014-02-10 16:40:14,Mexico,1
8989,2014-02-15 06:23:31,Canada,1
8990,2014-02-11 06:39:01,Argentina,1
8991,2014-02-10 22:22:09,France,1
8992,2014-02-16 22:42:21,Japan,2
8993,2014-02-18 07:05:31,Poland,0
8994,2014-02-20 05:34:04,Singapore,2
8995,2014-02-21 15:01:54,Vietnam,1
8996,2014-02-18 16:05:16,Ukraine,2
8997,2014-02-22 00:18:35,Brazil,1
8998,2014-02-14 16:04:00,Sweden,2
8999,2014-02-14 15:41:24,Ireland,1
9000,2014-02-08 04:11:45,Czech Republic,0
9001,2014-02-07 00:12:39,United States,2
9002,2014-02-19 12:16:55,United States,2
9003,2014-02-18 03:40:16,Russia,0
9004,2014-02-12 14:12:14,Russia,1
9005,2014-02-20 12:50:07,China,0
9006,2014-02-21 04:37:41,Portugal,1
9007,2014-02-12 12:38:48,Jordan,1
9008,2014-02-09 22:44:33,Mexico,2
9009,2014-02-11 17:07:53,Canada,0
9010,2014-02-21 13:07:56,Argentina,1
9011,2014-02-15 18:45:08,France,1
